id,predicted_price
1225039067,526547.6
6431500283,520277.16
2473380010,323355.7
5694501195,536184.75
2881700046,407195.78
6837820330,377227.88
2337300370,246396.12
3876540630,264540.16
626059317,384313.8
3374500520,395701.84
7228501903,416141.94
4019300051,501435.75
4232902615,797157.94
3546000090,292680.2
8127700215,820622.8
3438501100,454888.3
1769600066,842453.3
8146100610,543012.4
3052700695,546999.94
7954310210,651990.3
3761700053,1830418.9
1320069179,401689.53
1331900410,682715.9
7303100210,364728.88
2464400285,388051.97
6163901150,406171.84
8955800045,354216.03
2314300200,364672.53
9528104360,402437.25
4177100005,614513.75
8856960260,342085.84
1828001220,585069.44
3066400710,709024.5
624110610,762984.06
4040800260,375555.16
5019500215,469949.72
2481630180,986968.06
7203170190,603265.06
510001280,995471.94
9430110120,745113.4
1565950030,387878.8
9828202255,737000.25
3878900270,448040.16
8091600080,246169.7
1112000035,296395.8
2228900270,325192.0
6648701740,322249.28
1245003740,550427.5
2174503441,522015.75
7708250010,354865.22
6072300110,640531.94
2329800140,305989.38
1494300040,465893.34
3832050130,337590.03
7203100730,830535.2
7199330170,454677.53
7785000220,592216.7
1250201175,415477.34
4054500180,918353.06
7905200061,414567.78
3751604895,235960.56
5220300140,335913.66
3323059027,354901.1
8651611980,930531.5
8673400190,580390.1
1668500100,760814.3
1023059365,553401.4
3308030060,344132.22
4232400860,979537.7
2144800615,264540.62
1568100920,1302025.4
9406510040,469148.16
2923049421,363856.16
1051000040,1210156.1
2077700042,668430.25
9423800030,331058.56
9818700455,698878.06
7133300675,408701.4
4113800550,600861.6
5553300375,1526414.2
2025701530,310718.53
7942601155,501232.1
7524300020,300569.38
2520069100,318791.53
5412300410,274649.38
7504110760,714837.56
2594200350,408433.34
2722059013,268465.78
8078430480,464545.5
1423069162,451534.34
8856001090,235931.31
7000100631,778841.75
4222200280,267432.38
7971300050,605885.0
2009001600,265335.53
6619910140,672970.3
2877100985,517696.56
1196000007,380475.25
1330850130,769782.6
6664900410,289614.34
1231001110,299495.78
9235900030,339759.2
9407101840,390651.16
9523103001,486377.3
2149800278,400009.03
7234601198,592202.0
9476700035,362535.8
9297301065,659643.0
518500700,672040.4
7843500090,375177.12
6056110780,327401.38
2345700260,403547.94
3509600070,268948.06
1431700280,398645.62
1623049174,349923.06
3024089049,406458.62
7853340450,362535.8
7732410360,779406.44
1446800995,368013.94
2946000285,269695.47
425079100,530231.2
3876313040,395089.47
1762600260,1035828.1
1925069121,1001020.25
7443000480,1000957.2
7820000015,398458.62
4027701253,477348.5
2826049165,385790.03
5426300060,632082.56
1278000210,243816.92
923000270,397144.5
7657600005,291390.16
3024079057,377277.53
3276180020,349931.75
7304300760,336100.78
3908100020,450992.94
8835400805,634125.7
4051150070,271466.2
3904930530,445219.56
6163900971,393272.25
7942600310,455697.7
4365700330,308168.78
423059207,322836.16
3992700265,399486.72
7177300090,467548.2
2540820010,657575.4
5700002510,889925.1
5201000030,534609.0
7631800015,1401296.4
2922702965,746221.25
1525059198,958620.5
1245003160,660999.5
3810000455,333263.94
7855600080,674204.94
5701500030,985922.0
7504020400,602821.06
1402600570,314024.6
7575610760,306893.56
8731990370,413736.8
5021900090,715268.6
290000075,433703.28
2841500010,362535.8
3955900830,428271.28
7852110140,510699.0
1311400350,289099.38
7773800015,631059.8
4123400320,463209.5
2725069157,849072.0
666000143,728188.94
5101408678,487614.56
6371000026,415036.16
2024059084,840984.25
7283900036,372764.06
8881900230,688104.6
3959400135,400716.88
7696610270,268954.72
1689400150,809325.3
5103900015,402472.53
1441000350,407362.8
5101408735,404755.8
3126059027,1551253.4
2320069014,466322.75
9541600015,687633.6
8682320420,670615.2
1562200090,630943.06
3395070980,522386.25
7349600230,285548.22
522049122,305716.97
869700060,303689.22
811000055,1236585.4
1221059176,362535.8
1523059103,365415.44
2025760210,660257.3
9218400088,411600.56
8682292020,368190.12
2623089135,386727.84
3758900259,1001860.6
524069049,548125.8
3121500150,784505.8
5581400080,791253.1
8087800020,377114.22
4070700290,718880.75
3296000170,639424.75
9238500040,428977.62
2744600040,393235.5
6813600380,621612.75
6140100150,364336.06
2201500555,475671.62
2600110250,618071.94
4337000275,238137.56
1186000150,490440.78
1972201963,547425.8
1105000745,405540.97
2887700560,626813.25
4039700080,658917.5
522049104,311597.47
4202400078,293528.28
7520000695,263037.78
7714000310,385940.9
4319200060,686796.06
8624700015,689962.9
5104520610,347352.94
2354300845,397917.12
3824100291,426301.44
6151800612,279738.03
5454200080,840435.8
6413600290,380341.0
2131200065,371416.38
1459920010,314329.0
50300090,363005.62
2326300090,658039.6
7714000070,371189.7
3630180500,954533.6
1727850340,1121803.9
8691430330,928767.2
2310030390,299154.97
5561400610,523373.6
7010701016,540760.25
7883605915,380979.2
1282300995,384317.5
4040700310,463099.94
3353400435,277971.16
2143701015,450609.47
255450020,396465.62
1020069017,343452.88
4038200120,506621.28
9284801100,280513.28
1965200075,647357.1
847100047,523434.44
4038700720,499421.8
6815100085,749212.0
2508000020,372552.97
255520180,643642.6
6822100750,597912.06
869700050,315566.47
1775801405,541136.9
6600400090,252813.84
7202330270,363399.8
1683400165,830707.9
2625069070,1094119.2
7625702440,404304.5
3388000640,271482.75
1899400365,296079.4
6899990200,720426.3
5569700020,721677.8
986000045,335587.7
3293700221,349013.2
3764800250,391931.12
2291400566,413735.22
4219401236,1131296.9
4239400840,232276.62
7211400990,312888.06
7696500280,249529.38
7215721070,441056.88
3204850140,415108.2
4322200220,696130.8
2566300100,921986.0
1944900090,456639.06
6648500390,314149.22
7385300020,749287.7
1704900135,364522.34
2877100655,764955.6
2726079098,626721.2
7625703800,386824.53
318300040,451108.22
7922800190,537609.2
2023049361,246995.12
8946400210,428027.94
6071600450,543462.06
4343800100,394490.06
1443300140,414298.22
1024039001,826286.4
2767704860,614028.7
7234600851,750497.7
644200065,826160.3
7784400035,783903.0
3826000560,291272.34
9272202260,659631.7
263000253,437074.88
3621059043,575394.8
240000130,362535.8
1352300120,251575.69
7849200861,340639.75
2487700130,397274.06
1796100140,309615.2
7234601221,587430.94
8651710190,374285.88
2916200091,609079.5
1232000915,469213.44
1545801970,307480.66
3211200420,354731.2
7686204675,239905.06
3141600210,251489.83
3959401284,539071.3
2113700825,315689.9
3876000710,408871.4
522069022,497368.47
3214200070,318246.0
1221039156,323794.5
259600790,442083.56
785000040,518768.03
8138870470,503159.34
2596300035,407605.28
540100057,1175483.5
3073500045,590173.44
5363200266,395181.4
8682261650,433900.2
3224510080,792178.75
3211270160,373017.28
9269200520,279920.03
293810190,383774.7
4197400043,319288.1
3026079031,345942.0
5332200405,886766.75
2473411210,321574.5
9268200315,596828.5
8123500050,541543.7
3221069091,479552.34
2485000165,648946.9
4058800215,667582.94
1926059039,772207.6
2533300680,1024856.44
3343903640,402623.75
5700003705,1002600.4
2023049372,413761.28
4058800830,532145.06
3333002302,393817.2
2944500340,330995.44
1982200790,550926.44
8929000270,490931.2
8122101440,283225.6
7525530470,733171.25
9332800020,694854.7
3878900525,279714.56
5420300210,290654.72
9232900165,416392.84
6414100026,377529.47
3013300660,744521.0
7954300120,571028.1
1081200360,355596.97
2877102345,491159.66
2202500255,530902.1
7984400050,257208.33
9558020380,442155.22
7812801850,255979.88
8944460020,395533.56
2306400040,685074.25
8649400410,379670.53
7889602020,265298.6
2041000025,477211.03
871001484,609459.44
2767602141,498940.97
3630180470,809878.1
2769602140,439580.47
2473250280,350507.53
5422560660,512305.78
3756600240,409428.6
8651600160,692211.7
7202300540,794536.4
8961950250,408276.75
3303000130,480506.4
798000062,321795.38
1695900150,929933.6
1604730150,490458.53
4136930310,408805.88
8835401250,1321626.5
8665900328,464335.56
9262800255,328670.28
1853080570,789615.9
5556300114,715749.0
9517200290,362535.8
4037200295,487461.12
7417100123,362535.8
2620069077,242503.47
7922720040,679048.44
558100090,647469.5
257000037,337482.53
3319500385,413825.97
9297301520,378142.75
3580900090,392530.38
1321039076,230000.47
7227801581,338955.94
9407001620,388966.38
2130400150,389616.06
2312400200,285748.2
4046700210,414724.4
1193000480,984664.7
1492800296,407165.5
3013300017,411760.78
3630240140,597580.25
1049010390,392495.16
9320900420,228317.69
4315700060,399101.4
2591010290,388043.1
323089085,686760.7
6600400270,254065.34
2919701105,448146.97
7202360670,907740.44
8927600100,707296.94
3211700045,676759.8
4027701326,441279.03
1601600195,301144.94
7853280350,751037.6
3629970130,675277.0
7203120020,728341.7
9542900190,402678.34
8035350120,564606.9
1238501184,926981.5
251200240,375378.97
8945300200,236911.64
2162000160,984850.6
5466310060,264831.44
1239400064,863613.44
5205000020,379431.66
1720800305,839959.94
7280300375,593683.56
2095800400,409383.3
7852010950,503886.3
1428001160,563819.1
9528104910,669955.5
8644210470,891017.1
7923300310,495094.1
254000100,620710.0
1931300688,535009.94
7007700030,404483.4
422049178,254556.72
422069067,374745.12
2923049393,408522.97
930000305,368011.1
2461900448,505692.6
2610100020,344967.47
2895550050,293352.0
7701700040,315902.5
2460900020,458628.34
9827700105,616288.5
1005000240,318909.5
7200001254,436266.06
866400040,501959.16
305000170,621384.0
2260800110,867380.5
3442000127,738262.3
5253300437,504795.38
7576700150,951401.8
5469501410,427696.6
5104531120,660382.0
723049434,392137.47
622069006,1180748.2
2517101200,368746.03
8159620160,283406.62
5561300640,412428.9
3317010130,259634.84
4364200250,394029.1
8732300060,586065.6
5603700025,757913.3
3585900190,1063284.1
3996900575,325199.44
8731801260,270246.47
3810000860,353805.5
5700003585,1462734.1
6332000050,384077.88
9286100250,430176.34
9471201110,897173.56
9290800050,575988.8
7300200400,578910.9
526069024,967599.6
1454600156,882211.8
3904980360,502179.47
2626119062,342113.88
8651730290,403576.4
7611200195,804259.44
1919800260,653131.7
6632900354,333090.44
3972900195,375179.97
5151600170,310343.03
7016000440,390718.97
871000435,834474.75
9578060540,494221.38
2332700060,807397.94
766000240,312228.1
4363700200,312336.5
7100000250,369712.28
2781250560,275087.7
2781250100,413546.66
5419800220,287103.6
7147600245,274059.62
2926069083,913033.0
6189200125,905685.9
9542830160,330348.97
5152200020,294103.8
9412900045,397997.56
6600410480,235224.52
6979970080,536700.44
5636010280,329042.22
1732801300,835733.06
5561401530,451267.4
9578500510,404041.6
7304300906,347329.78
1223089077,665121.1
721049207,296108.22
8691330310,776307.2
1523069204,403438.62
3188100105,583726.25
6608500290,400934.8
2891400410,372386.03
7663700551,398901.22
5413200140,286339.06
425069139,568694.5
6713700155,389967.0
2767603505,436685.7
7789000080,294323.8
9211500620,285702.4
3750604417,235934.89
7922800320,512871.88
1471620240,412134.0
2222059052,410220.4
9551200270,1172592.4
2767603160,626844.3
9406710060,415504.28
8929000250,389874.03
5538300120,362535.8
2223069120,410506.06
1652500060,1085747.8
8564500240,414918.28
3629700120,588241.6
3943600070,387673.2
4171200025,337114.53
2425049063,1666494.5
9828701650,414216.88
3581000340,399739.0
8100900015,404850.8
2125059161,1176773.2
304000380,251070.45
8146200070,1239750.0
686530170,547111.56
2917200645,472182.44
9547200530,766613.4
2122059199,453174.5
1150000740,649800.4
5706200060,403769.7
9265410010,271722.1
4083800555,607251.4
6152900332,406398.16
2520900301,256357.56
9828200790,365723.66
1657530180,348488.38
7471900045,317529.94
9828200460,436507.5
1775900140,415459.9
6139800430,378177.38
7214400005,514557.2
5332200026,456913.5
9510970300,752576.25
2540830020,414738.66
3392100140,239740.86
1326069191,408297.03
2125059112,1043946.3
859000022,383354.78
8854100350,669225.0
121059007,257963.44
7977201707,429362.34
3859900060,1477094.4
8815400735,781778.3
705700530,391638.94
6600780130,417057.34
6378500105,369870.28
8143000310,394518.66
2877102330,687937.94
3526039074,686344.25
2115510300,280768.1
3024059014,1336213.5
2141330360,614258.3
546000400,556817.0
2071500011,362535.8
7972000240,262753.97
7016200460,379508.4
6204200180,403786.6
1552100135,952269.56
88000173,386084.47
2581900235,661880.06
9211500560,276067.4
621069218,389626.5
1321970240,344067.9
798000630,360769.25
421000285,296201.97
2824600180,886278.1
3832051140,394399.78
1237500105,707085.2
8802400906,290513.9
3166900270,371635.28
3682000060,400589.25
5469700020,322624.44
1245001820,653088.06
9547205660,618445.7
7974700122,679236.25
7550801225,637290.44
1099950050,705182.06
1402900460,388713.47
7636800041,1140807.1
2115720270,283415.28
8651441750,249178.86
3904100035,312441.38
8815400020,500618.66
3303860590,458602.97
5427110040,881288.5
1782000160,354849.62
6204420290,438017.0
3995700245,333892.53
7955040130,371945.2
1442880650,529402.56
8833510230,760099.3
7283900551,483731.3
4396000180,310291.5
7504021310,662323.3
322059264,316409.06
3654800040,317378.56
2767704777,542641.75
3278602190,410566.38
3236500220,522052.53
3410600100,326172.88
629410180,679225.9
3352402250,258753.39
4363700304,374283.72
7237550130,1151976.0
9808590210,1061808.9
8074200175,297423.7
3463400330,367586.0
6306400140,833278.7
8564950250,553359.1
5381000070,247894.67
9826700697,441643.6
8132700190,427892.4
7943000020,241902.92
9547204675,616085.2
4112100101,415489.22
727500030,562541.94
114101426,391172.34
9274202005,762463.2
1193000380,1025536.9
3039000020,398382.62
7852170130,653075.56
2624079010,679337.25
4137010540,330385.5
7576200012,862322.9
1138020020,411724.66
3969300030,245004.72
898000200,253692.0
5153100030,332051.44
5104532030,506757.56
4406000050,259239.95
9274203390,541097.6
8682290360,362535.8
6928600330,289639.2
4139680070,865549.4
6844702690,462447.66
2154970020,1316453.9
4385701285,944262.6
2426059071,606851.9
2867300160,535721.7
9512500720,516983.12
1773101020,356727.38
8687800100,306737.94
3627800050,1140430.8
1604600227,371672.84
3300701170,386962.53
9250900111,538458.94
7015200790,626645.94
1311100490,285092.2
2469000010,869965.25
1982201596,598688.06
1862700290,338031.38
2586800270,307923.2
9528102772,418143.75
5490210200,363731.97
6669080020,362535.8
179003055,272521.4
1860600535,1065623.1
1592000130,590112.6
3905040170,549902.8
9320500080,290406.97
9276200850,417726.88
224069114,540480.8
2260000340,535396.8
5096300130,397556.03
3432500215,396687.97
2600000050,661890.1
8856003839,275900.03
2492200435,367731.12
7855900110,980195.56
6806100250,383006.16
2770603523,571538.06
1370800515,1435441.2
2726049150,362535.8
1226059161,560125.5
1068000375,1886366.1
9528104109,362535.8
5126310060,492854.5
1951820070,535989.44
1545805980,413941.25
9464700340,943328.4
4319200675,807535.06
7518500885,538127.25
7852020620,470850.47
869700370,349516.84
8643000190,308534.62
8902000267,646761.0
7972602435,302020.4
2050100210,823864.5
6705120540,467858.7
2767601390,717211.2
4141000490,1029980.94
9345400350,755683.1
3222079162,389504.62
7789000120,294292.38
6646200770,630048.4
6666800180,690438.1
1725800280,374794.47
6117500460,884830.56
5470100220,275790.06
5457300478,480694.3
7550800195,594042.56
7787050180,575498.0
6204430250,498773.47
7640400250,449175.56
624110920,725305.75
3629920140,362535.8
7173700518,681385.06
3210200395,244860.86
2473480560,408667.9
2623089141,446077.22
1423800080,259390.84
2076400050,326271.8
3832060120,384773.72
7702600930,390913.53
5101404555,391193.97
3723800415,381720.38
3356403400,258042.67
9214400125,433017.22
1797500530,609036.5
9551201660,1233339.6
3878900815,393018.8
1760650280,390450.78
5466410030,280670.1
6388930620,609800.1
2331300395,862191.4
9412700160,311056.5
871001611,579988.44
3142600120,564045.06
3995700220,396437.62
2310000280,320182.12
8039900400,415226.2
7504021510,653233.8
1959700445,1305626.2
1556200155,665651.56
3629960590,378092.25
259000240,465030.4
662440020,369368.34
3123049142,445219.56
321100260,714188.94
6840701095,616284.94
3738900165,362535.8
4427100130,408247.2
9238500100,366760.3
6145601810,413221.78
2570300090,413988.62
4017600010,515924.2
1005000220,402639.9
1257202120,534675.3
9527000490,431900.38
8691400080,666692.2
1726069084,362535.8
248000240,248526.69
6113400046,394968.88
2130702350,416157.8
920069052,290567.66
6071300160,577699.7
1623049041,226364.7
9268200285,415244.44
1843100520,413669.72
2887700826,669581.25
9122000385,496925.62
9475700220,398556.72
2804600005,692485.06
2896400300,416033.22
5015000180,732677.75
3630220180,743643.94
8832900780,565496.06
1568100300,542192.7
8718500610,408653.1
4147200140,907198.7
1973700030,954908.75
8862000075,239464.81
9320990110,311320.03
1151100035,402957.97
2011000010,248731.06
1651500060,866079.44
446000190,748145.25
2344300220,953183.56
523049195,256723.08
9191200015,628462.94
7942601410,985794.1
7137800300,246190.83
7853300280,527731.06
6654700240,402523.22
569000050,559967.4
3584000180,263187.34
2026079055,404167.25
8898700880,309919.47
5075400150,621386.4
8731981360,406077.4
4222500020,264906.22
7996720050,667907.75
4077800094,661892.75
6446200365,653976.8
2824089053,485679.25
1311800220,265745.78
3522049063,614663.8
1721801280,265924.25
6131600240,245431.3
7202310040,601841.1
1123059125,548258.56
646910160,290778.34
5630500005,412417.88
3342100785,300179.78
9547205610,629069.75
1773100123,326451.72
3353400092,369037.3
217500015,389761.78
3649100031,414714.12
7896300150,316548.5
623049185,292961.72
1773100430,394507.34
1781500220,738865.2
3395380200,272831.38
2424059170,1465943.4
4389200765,1180050.4
1543000060,471452.62
6154900005,592461.9
2902200240,440554.94
1442880640,538009.25
8562770490,566467.6
2768300655,678649.6
3432501315,358716.97
5035300570,770546.5
3626039028,393516.12
3876540780,272832.44
327000100,968570.94
7551300065,515353.78
1312920060,286219.47
2215901230,306497.56
6306800010,406595.06
2767700022,501229.22
5589900610,543564.7
4320200020,684490.44
5249804655,439918.47
9238500480,429180.62
3885806565,983058.4
7905200205,414803.5
5727500102,393121.53
3585220070,401792.94
2078500210,529716.7
1839920050,410911.9
534000080,384227.34
856000255,563261.3
4141010110,1175750.2
9558040820,649459.56
7768700315,959884.8
2796100640,326519.56
1922059010,265706.75
3448000542,363004.22
3883100220,314165.97
7237301210,322018.84
3893100456,858139.0
9578501110,405720.44
6145601995,362535.8
4024100120,362219.25
8899000050,396011.4
3396820010,562450.75
6749700117,396585.1
1954400060,424555.25
3303970100,772642.2
2540850070,439919.3
3797000745,639903.06
7883603700,285202.06
3438501452,376112.88
3530210260,631284.94
3598600049,223879.86
731500170,391202.2
7129304375,243059.16
263000006,382274.12
7212660560,343270.78
1112700010,409033.62
3420069060,724524.56
2473000470,407585.1
8691390980,679079.56
6184700100,489867.62
4476400275,369618.5
2968801240,281972.9
1529300160,415616.84
7640400070,726612.8
7016100380,424686.44
2172000890,367208.25
4035900015,730951.1
9528104660,981993.94
507100005,362535.8
2783100160,403044.88
3629921140,783976.2
1099750610,276691.6
1330300451,908341.44
2757000030,726673.8
2114700190,376766.25
